STATEFP,CD,CD_ID,year,State,Region,Division,gisjn_st,st_abbr,CD_ID1,CDIDYR,asnnh_pct,badeg_pct,blknh_pct,hisp_pct,medhhinc,nonwht_pct,pov100_pct,whtnh_pct,dem_vote,repub_vote,total_vote,pct_dem,pct_gop,dist_omit,uncontest_r,uncontest_d,missing
24,6,G2406,2015,Maryland,South Region,South Atlantic Division,G24,MD,MD-06,MD-06-2015,9.360819745,40.08342674,15.34816317,10.34403478,66144,44.23433099,8.985675138,55.76566901,185770,133081,331973,55.96,40.09,0,0,0,0
39,2,G3902,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-02,OH-02-2015,0.497703867,22.05377067,2.88899904,1.331412978,47148.5,9.087387701,14.70656162,90.9126123,111694,221193,340279,32.82,65,0,0,0,0
39,3,G3903,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-03,OH-03-2015,1.618398637,26.32608696,18.27140549,3.461205653,43801,33.49109478,18.41640156,66.50890522,199791,91560,291351,68.57,31.43,0,0,0,0
39,13,G3913,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-13,OH-13-2015,0.339820822,15.28497409,6.579378069,1.933514247,41471,12.90538282,16.84305337,87.09461718,208610,99377,308004,67.73,32.26,0,0,0,0
39,8,G3908,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-08,OH-08-2015,0.43047783,18.25221239,2.8161973,1.458137347,53633,9.915232468,10.33041401,90.08476753,87794,223833,325506,26.97,68.76,0,0,0,0
20,3,G2003,2015,Kansas,Midwest Region,West North Central Division,G20,KS,KS-03,KS-03-2015,2.260581853,35.23943999,4.503494022,6.546008177,59781,22.81397511,7.046097068,77.18602489,139300,176022,343113,40.6,51.3,0,0,0,0
20,2,G2002,2015,Kansas,Midwest Region,West North Central Division,G20,KS,KS-02,KS-02-2015,0.333208851,21.33288352,1.640791671,4.308797696,45528.5,11.13851615,14.15321239,88.86148385,96840,181228,297401,32.56,60.94,0,0,0,0
33,2,G3302,2015,New Hampshire,Northeast Region,New England Division,G33,NH,NH-02,NH-02-2015,0.889621243,33.38174317,0.451017719,1.583061038,67042.5,5.52085588,7.567920372,94.47914412,174371,158825,350509,49.75,45.31,1,0,0,0
55,2,G5502,2015,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-02,WI-02-2015,1.853780789,35.32688709,2.056641331,3.963208889,60188,13.11180776,8.876423693,86.88819224,273537,124044,398060,68.72,31.16,0,0,0,0
2,0,G0200,2015,Alaska,West Region,Pacific Division,G02,AK,AK-00,AK-00-2015,2.326621924,24.52987881,1.011152416,5.40025413,68761,34.08681736,9.460516028,65.91318264,111019,155088,308198,36.02,50.32,1,0,0,0
38,0,G3800,2015,North Dakota,Midwest Region,West North Central Division,G38,ND,ND-00,ND-00-2015,0.248287906,22.2265274,0.389539117,1.969826987,55479.5,8.381443495,9.561681504,91.61855651,80377,233980,338459,23.75,69.13,1,0,0,0
9,3,G0903,2015,Connecticut,Northeast Region,New England Division,G09,CT,CT-03,CT-03-2015,2.93040293,33.46316131,5.938177874,8.975426905,66662,22.2566646,7.936507937,77.7433354,192274,95786,309379,62.15,30.96,0,0,0,0
9,2,G0902,2015,Connecticut,Northeast Region,New England Division,G09,CT,CT-02,CT-02-2015,2.256699577,33.16844572,1.785714286,4.208167331,75954,11.51290372,5.687544996,88.48709628,186210,111149,330257,56.38,33.66,0,0,0,0
48,28,G4828,2015,Texas,South Region,West South Central Division,G48,TX,TX-28,TX-28-2015,0,12.82051282,0.062794349,91.99877376,39259,93.82008315,23.7819517,6.179916845,122086,57740,184442,66.19,31.31,0,0,0,0
34,9,G3409,2015,New Jersey,Northeast Region,Middle Atlantic Division,G34,NJ,NJ-09,NJ-09-2015,6.801759467,22.09702372,5.069834116,32.62872718,52340,68.47712426,14.34515708,31.52287574,162642,65376,233242,69.73,28.03,0,0,0,0
17,13,G1713,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-13,IL-13-2015,0.563502384,20.87128713,5.619668841,1.943508681,46488,15.3459694,16.02228047,84.6540306,126811,187583,314394,40.34,59.66,0,0,0,0
46,0,G4600,2015,South Dakota,Midwest Region,West North Central Division,G46,SD,SD-00,SD-00-2015,0.306000239,23.43202927,0.389659183,2.209369596,50212,9.126832444,10.57455035,90.87316756,132810,237163,369973,35.9,64.1,1,0,0,0
36,18,G3618,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-18,NY-18-2015,2.200156813,32.20846318,4.606640605,11.60531788,78734,24.34141849,6.072711503,75.65858151,140951,111117,319123,44.17,34.82,0,0,0,0
6,50,G0650,2015,California,West Region,Pacific Division,G06,CA,CA-50,CA-50-2015,4.166130899,26.28428928,1.769578313,24.83118869,69401,38.76293198,10.75578693,61.23706802,103646,179937,283583,36.55,63.45,0,0,0,0
26,7,G2607,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-07,MI-07-2015,0.500879888,18.91456005,1.698669094,3.226041124,52783,9.344256685,11.36571447,90.65574332,134010,184321,334807,40.03,55.05,0,0,0,0
18,2,G1802,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-02,IN-02-2015,0.269541779,16.12223393,2.432432432,5.349182764,43320,13.18209687,14.81365487,86.81790313,102401,164355,277357,36.92,59.26,0,0,0,0
12,21,G1221,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-21,FL-21-2015,1.396124193,32.51957623,8.367768595,12.40142261,51898,29.39668433,10.59500111,70.60331567,210606,118038,335861,62.71,35.14,0,0,0,0
48,1,G4801,2015,Texas,South Region,West South Central Division,G48,TX,TX-01,TX-01-2015,0.347523892,16.02226128,16.51801228,13.96702231,45257,35.27125506,18.13535425,64.72874494,62847,192434,260409,24.13,73.9,0,0,0,0
44,1,G4401,2015,Rhode Island,Northeast Region,New England Division,G44,RI,RI-01,RI-01-2015,2.061595507,28.18032207,4.444742453,9.195373747,52569,25.80736625,14.0468399,74.19263375,130534,71023,202371,64.5,35.1,1,0,0,0
6,42,G0642,2015,California,West Region,Pacific Division,G06,CA,CA-42,CA-42-2015,6.35087419,22.70432297,3.878615159,32.97527585,73851.5,53.54192368,8.836472623,46.45807632,104689,149547,254236,41.18,58.82,0,0,0,0
36,21,G3621,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-21,NY-21-2015,0.386994453,20.1254584,0.687463289,1.676492322,50529,5.263569838,12.37883693,94.73643016,75965,152597,288611,26.32,52.87,0,0,0,0
53,3,G5303,2015,Washington,West Region,Pacific Division,G53,WA,WA-03,WA-03-2015,1.755627292,21.39556919,0.769947109,7.159059684,54121.5,17.19652929,12.08998724,82.80347071,119820,193457,313277,38.25,61.75,0,0,0,0
6,48,G0648,2015,California,West Region,Pacific Division,G06,CA,CA-48,CA-48-2015,10.79174288,43.89830508,0.547405299,16.09725091,82426,37.08453757,8.273991183,62.91546243,127715,178701,306416,41.68,58.32,0,0,0,0
44,2,G4402,2015,Rhode Island,Northeast Region,New England Division,G44,RI,RI-02,RI-02-2015,1.682516459,32.04179364,1.272984441,3.846153846,64118,10.00545256,9.097716211,89.99454744,133108,70301,229148,58.09,30.68,1,0,0,0
47,6,G4706,2015,Tennessee,South Region,East South Central Division,G47,TN,TN-06,TN-06-2015,0.1672707,15.72203056,1.535803417,2.112799022,43713,7.260992336,16.6842661,92.73900766,61995,202234,284490,21.79,71.09,0,0,0,0
1,3,G0103,2015,Alabama,South Region,East South Central Division,G01,AL,AL-03,AL-03-2015,0.036778227,15.29911736,19.75736568,1.554221123,38604,29.88820924,19.99726065,70.11179076,94549,192164,287104,32.93,66.93,0,0,0,0
18,1,G1801,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-01,IN-01-2015,0.483652544,15.27812736,10.75972374,9.451544196,47237,35.66613162,15.64636667,64.33386838,207515,0,254583,81.51,0,0,1,0,0
6,28,G0628,2015,California,West Region,Pacific Division,G06,CA,CA-28,CA-28-2015,9.966219243,36.82104407,2.05251305,19.73834958,55353.5,42.55769902,14.00204717,57.44230098,210883,59526,270409,77.99,22.01,0,0,0,0
12,22,G1222,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-22,FL-22-2015,2.137996843,40.08260953,7.371998807,16.39894966,56792.5,30.26614252,10.66049554,69.73385748,199113,138737,337850,58.94,41.06,0,0,0,0
39,6,G3906,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-06,OH-06-2015,0.050233086,14.60999629,0.753550677,0.604378393,41730.5,4.004713445,16.40537951,95.99528656,88780,213975,302755,29.32,70.68,0,0,0,0
39,12,G3912,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-12,OH-12-2015,1.306579561,29.57871397,2.387511478,1.540719002,61860,10.2952454,7.413249211,89.7047546,112638,251266,377534,29.84,66.55,0,0,0,0
25,5,G2505,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-05,MA-05-2015,7.431568176,52.43340164,2.962625342,5.485310524,80455,24.92810655,7.853403141,75.07189345,285606,0,385455,74.1,0,0,1,0,0
12,1,G1201,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-01,FL-01-2015,1.637798583,22.79389538,9.34920853,4.674407567,48100,22.67315416,14.84136903,77.32684584,114079,255107,369186,30.9,69.1,0,0,0,0
39,1,G3901,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-01,OH-01-2015,0.562418206,23.26440517,10.43965101,1.523922232,42541.5,22.70182166,18.92772292,77.29817834,144644,210014,354788,40.77,59.19,0,0,0,0
6,45,G0645,2015,California,West Region,Pacific Division,G06,CA,CA-45,CA-45-2015,14.6192624,48.75749786,1.104262969,16.90869306,98906,42.19842332,6.356589147,57.80157668,129231,182618,311849,41.44,58.56,0,0,0,0
18,4,G1804,2015,Indiana,Midwest Region,East North Central Division,G18,IN,IN-04,IN-04-2015,0.41573393,19.40069151,1.274957902,4.324229692,49474,11.6468254,12.23776224,88.3531746,91256,193412,299434,30.48,64.59,0,0,0,0
48,35,G4835,2015,Texas,South Region,West South Central Division,G48,TX,TX-35,TX-35-2015,1.143168209,24.42722372,5.272407733,52.49085923,41172,63.42756184,20.42833608,36.57243816,124612,62384,197576,63.07,31.57,0,0,0,0
26,10,G2610,2015,Michigan,Midwest Region,East North Central Division,G26,MI,MI-10,MI-10-2015,0.328170123,17.5,0.740334522,2.297410192,52269,6.108327368,10.76923077,93.89167263,110112,215132,340983,32.29,63.09,0,0,0,0
42,16,G4216,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-16,PA-16-2015,1.085924601,24.25024569,2.680244415,6.686311784,59734,14.60601898,9.28942021,85.39398102,134586,168669,313773,42.89,53.76,0,0,0,0
39,15,G3915,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-15,OH-15-2015,0.206694862,17.20616035,1.102846603,1.151082105,46773.5,5.567424673,15.41636167,94.43257533,113960,222847,336807,33.84,66.16,0,0,0,0
12,9,G1209,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-09,FL-09-2015,1.303185385,16.1475752,8.719540434,27.26710333,40356.5,44.60857717,18.91163441,55.39142283,195311,144450,339761,57.48,42.52,0,0,0,0
37,12,G3712,2015,North Carolina,South Region,South Atlantic Division,G37,NC,NC-12,NC-12-2015,3.39919269,35.62905756,31.81353131,10.1406435,51041,61.1591311,14.76705171,38.8408689,234115,115185,349300,67.02,32.98,0,0,0,0
48,32,G4832,2015,Texas,South Region,West South Central Division,G48,TX,TX-32,TX-32-2015,5.500814614,41.78235022,7.947662337,19.00805089,64805.5,46.89394097,9.832114159,53.10605903,0,162868,229171,0,71.07,0,0,1,0
36,7,G3607,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-07,NY-07-2015,9.154540561,24.02422419,3.490802493,32.49040705,50687.5,67.237781,19.99863844,32.762219,165819,14941,206983,80.11,7.22,0,0,0,0
1,1,G0101,2015,Alabama,South Region,East South Central Division,G01,AL,AL-01,AL-01-2015,0.244366441,14.97111199,26.23698875,2.058967028,39267.5,37.19479035,20.52461028,62.80520965,0,208083,215893,0,96.38,0,0,1,0
34,2,G3402,2015,New Jersey,Northeast Region,Middle Atlantic Division,G34,NJ,NJ-02,NJ-02-2015,1.297998918,23.39278308,5.865384615,8.03652968,63656,19.60702341,8.885163453,80.39297659,110838,176338,297795,37.22,59.21,0,0,0,0
6,49,G0649,2015,California,West Region,Pacific Division,G06,CA,CA-49,CA-49-2015,5.178664548,46.08068529,0.955606451,17.3357356,74553.5,34.57969855,11.20603159,65.42030145,154267,155888,310155,49.74,50.26,0,0,0,0
6,14,G0614,2015,California,West Region,Pacific Division,G06,CA,CA-14,CA-14-2015,27.59187496,44.03485856,1.753454151,16.854421,91751,60.53070123,6.919913696,39.46929877,231630,54817,286447,80.86,19.14,0,0,0,0
32,3,G3203,2015,Nevada,West Region,Mountain Division,G32,NV,NV-03,NV-03-2015,10.55331409,28.64433295,5.845584154,16.10530472,64002.5,41.3766093,9.006746374,58.6233907,146869,142926,310963,47.23,45.96,0,0,0,0
13,12,G1312,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-12,GA-12-2015,0.299850075,13.31100879,27.26001864,3.928123694,36790,38.99188876,24.38544739,61.00811124,99420,159492,258912,38.4,61.6,0,0,0,0
20,1,G2001,2015,Kansas,Midwest Region,West North Central Division,G20,KS,KS-01,KS-01-2015,0.396246953,21.43072524,0.866349342,6.168975535,46875,11.7571384,11.88037103,88.2428616,0,169992,257971,0,65.9,0,0,1,0
28,2,G2802,2015,Mississippi,South Region,East South Central Division,G28,MS,MS-02,MS-02-2015,0,14.71306471,60.49822064,0.856253243,31996,67.20033412,28.26961771,32.79966588,192343,83542,286626,67.11,29.15,0,0,0,0
36,1,G3601,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-01,NY-01-2015,2.280348759,34.47204969,1.945589448,11.01055807,89769,19.14053426,5.63299599,80.85946574,126635,158409,341554,37.08,46.38,0,0,0,0
41,3,G4103,2015,Oregon,West Region,Pacific Division,G41,OR,OR-03,OR-03-2015,4.610580456,39.76200246,2.388535032,7.162592986,56250,21.84060721,14.06290616,78.15939279,274687,0,382355,71.84,0,0,1,0,0
48,13,G4813,2015,Texas,South Region,West South Central Division,G48,TX,TX-13,TX-13-2015,0.6575568,15.32930841,3.45011986,20.12452953,43857,34.57346812,15.77021547,65.42653188,0,199050,221242,0,89.97,0,0,1,0
6,22,G0622,2015,California,West Region,Pacific Division,G06,CA,CA-22,CA-22-2015,3.196347032,17.40506329,1.155746852,43.87127307,49347,55.37921166,18.61479414,44.62078834,76211,158755,234966,32.43,67.57,0,0,0,0
32,1,G3201,2015,Nevada,West Region,Mountain Division,G32,NV,NV-01,NV-01-2015,5.099449054,12.35909943,8.09221077,43.82324711,36618,65.63334367,22.21858249,34.36665633,116537,54174,188352,61.87,28.76,0,0,0,0
42,14,G4214,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-14,PA-14-2015,0.669553148,24.76819597,12.10410053,1.523164504,40533,22.93918365,17.35400593,77.06081635,255293,87999,343292,74.37,25.63,0,0,0,0
13,8,G1308,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-08,GA-08-2015,0.343157045,14.48275862,27.48214286,3.791281374,38166,37.402372,22.58464079,62.597628,83225,173983,257208,32.36,67.64,0,0,0,0
19,4,G1904,2015,Iowa,Midwest Region,West North Central Division,G19,IA,IA-04,IA-04-2015,0.399231562,18.72509661,0.458747602,2.800611835,49246.5,6.531916487,10.47220955,93.46808351,142993,226719,370259,38.62,61.23,0,0,0,0
25,3,G2503,2015,Massachusetts,Northeast Region,New England Division,G25,MA,MA-03,MA-03-2015,4.348198706,30.51989098,2.007744637,8.58986515,70500.5,22.65506815,8.938936131,77.34493185,236713,107519,360124,65.73,29.86,0,0,0,0
29,4,G2904,2015,Missouri,Midwest Region,West North Central Division,G29,MO,MO-04,MO-04-2015,0.206002613,17.65886293,1.644086363,2.107636213,44083,7.034350413,15.50925138,92.96564959,92510,225348,332234,27.84,67.83,0,0,0,0
31,1,G3101,2015,Nebraska,Midwest Region,West North Central Division,G31,NE,NE-01,NE-01-2015,1.322909551,29.00950992,1.915631204,5.834572721,51128.5,15.45511624,10.61575305,84.54488376,83467,189771,273238,30.55,69.45,0,0,0,0
5,2,G0502,2015,Arkansas,South Region,West South Central Division,G05,AR,AR-02,AR-02-2015,0.562706801,25.24018853,16.21485797,3.70317187,45270.5,26.84799969,15.37068227,73.15200031,111347,176472,302464,36.81,58.34,0,0,0,0
55,4,G5504,2015,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-04,WI-04-2015,1.61289756,15.76130333,21.76927182,5.372501159,35010.5,77.75431186,28.56670499,22.24568814,220181,0,286909,76.74,0,0,1,0,0
22,6,G2206,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-06,LA-06-2015,0.616485506,20.52179599,27.47699367,2.714716917,51819.5,40.1926832,15.68708319,59.8073168,79202,241075,331098,23.92,72.81,0,0,0,0
4,2,G0402,2015,Arizona,West Region,Mountain Division,G04,AZ,AZ-02,AZ-02-2015,2.50984252,31.93968472,3.103837472,22.85429142,43892,33.16552557,13.98735916,66.83447443,135873,179806,315679,43.04,56.96,0,0,0,0
8,3,G0803,2015,Colorado,West Region,Mountain Division,G08,CO,CO-03,CO-03-2015,0.317604356,26.52457075,0.388841927,17.82477341,49524,23.72262774,13.28320802,76.27737226,150914,204220,374037,40.35,54.6,0,0,0,0
13,14,G1314,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-14,GA-14-2015,0.412106569,16.25591757,5.819527835,4.883009017,46317.5,17.06401773,16.64436869,82.93598227,0,216743,216743,0,100,0,0,1,0
21,5,G2105,2015,Kentucky,South Region,East South Central Division,G21,KY,KY-05,KY-05-2015,0,10.76084974,0.33399643,0.393134185,31434,2.741660681,27.21748578,97.25833932,0,221242,221242,0,100,0,0,1,0
34,3,G3403,2015,New Jersey,Northeast Region,Middle Atlantic Division,G34,NJ,NJ-03,NJ-03-2015,2.38738501,29.2586279,4.037635017,6.285383682,74002.5,18.71119667,5.829146259,81.28880333,127526,194596,328060,38.87,59.32,0,0,0,0
36,19,G3619,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-19,NY-19-2015,0.867717372,24.69002695,1.890359168,4.599904169,52197,10.93662367,11.67985928,89.06337633,125956,135905,326588,38.57,41.61,0,0,0,0
53,6,G5306,2015,Washington,West Region,Pacific Division,G53,WA,WA-06,WA-06-2015,2.471424158,25.20644908,1.058495822,5.210149138,53750,16.71659676,11.28145791,83.28340324,201718,126116,327834,61.53,38.47,0,0,0,0
6,23,G0623,2015,California,West Region,Pacific Division,G06,CA,CA-23,CA-23-2015,2.443133951,13.74012291,3.345008757,38.53709509,46541,58.22705415,20.97174021,41.77294585,74468,167116,241584,30.82,69.18,0,0,0,0
6,30,G0630,2015,California,West Region,Pacific Division,G06,CA,CA-30,CA-30-2015,11.30820629,40.98393823,3.922581048,25.15904649,69298.5,48.55134581,10.61773561,51.44865419,205279,77325,282604,72.64,27.36,0,0,0,0
13,11,G1311,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-11,GA-11-2015,3.260869565,40.57341442,16.39304092,9.377769899,63054,35.32728273,9.454855196,64.67271727,105383,217935,323318,32.59,67.41,0,0,0,0
22,2,G2202,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-02,LA-02-2015,0.594292439,17.69009023,51.77968825,4.520385911,36202,73.70559849,23.7458501,26.29440151,284269,0,284269,100,0,0,1,0,0
48,25,G4825,2015,Texas,South Region,West South Central Division,G48,TX,TX-25,TX-25-2015,0.762279333,25.30938114,2.003789226,16.67824172,54888,24.05197581,10.94991394,75.94802419,117073,180988,310196,37.74,58.35,0,0,0,0
5,3,G0503,2015,Arkansas,South Region,West South Central Division,G05,AR,AR-03,AR-03-2015,1.547252786,23.49746512,1.617688294,10.48763444,45637.5,22.64164591,16.5073686,77.35835409,0,217192,280907,0,77.32,0,0,1,0
13,3,G1303,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-03,GA-03-2015,1.027386515,22.79861595,22.69366476,4.838796597,52488.5,33.17588982,14.38804843,66.82411018,95969,207218,303187,31.65,68.35,0,0,0,0
24,3,G2403,2015,Maryland,South Region,South Atlantic Division,G24,MD,MD-03,MD-03-2015,4.176311266,40.55338319,13.99323085,5.139107746,71262,33.00818014,8.19591908,66.99181986,214640,115048,339675,63.19,33.87,0,0,0,0
35,2,G3502,2015,New Mexico,West Region,Mountain Division,G35,NM,NM-02,NM-02-2015,0.183066362,18.94736842,1.018375028,54.93089279,40360,62.05633803,22.2732769,37.94366197,85232,143515,228817,37.25,62.72,0,0,0,0
33,1,G3301,2015,New Hampshire,Northeast Region,New England Division,G33,NH,NH-01,NH-01-2015,1.258151521,31.95953527,0.55586507,1.988696517,63768,6.190568768,7.537274316,93.80943123,162080,157176,365984,44.29,42.95,1,0,0,0
36,13,G3613,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-13,NY-13-2015,3.140939597,28.06855879,20.31307778,51.0738255,36500,89.25579103,28.30645161,10.74420897,207194,13129,255239,81.18,5.14,0,0,0,0
42,3,G4203,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-03,PA-03-2015,0.262593731,19.72486753,1.187291761,1.119103515,47151,4.890259448,11.33384124,95.10974055,0,244893,244893,0,100,0,0,1,0
6,35,G0635,2015,California,West Region,Pacific Division,G06,CA,CA-35,CA-35-2015,6.717194234,12.65536723,4.316083315,70.04444444,55177,83.97155361,17.36069503,16.02844639,124044,47309,171353,72.39,27.61,0,0,0,0
13,4,G1304,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-04,GA-04-2015,1.228912326,26.37042646,60.98057375,4.225433498,49758,78.50127311,16.95118393,21.49872689,220146,70593,290739,75.72,24.28,0,0,0,0
42,12,G4212,2015,Pennsylvania,Northeast Region,Middle Atlantic Division,G42,PA,PA-12,PA-12-2015,0.384286934,25.05729565,1.277754504,1.103448276,48447,5.48990645,9.285169168,94.51009355,137353,221851,359204,38.24,61.76,0,0,0,0
1,2,G0102,2015,Alabama,South Region,East South Central Division,G01,AL,AL-02,AL-02-2015,0.194552529,15.51920882,26.29250116,2.118530437,39821,33.44187561,18.67278503,66.55812439,112089,134886,276584,40.53,48.77,0,0,0,0
12,19,G1219,2015,Florida,South Region,South Atlantic Division,G12,FL,FL-19,FL-19-2015,0.58238317,31.03256691,1.365272623,8.703004465,52989.5,15.87117343,10.32009982,84.12882657,123812,239225,363166,34.09,65.87,0,0,0,0
21,1,G2101,2015,Kentucky,South Region,East South Central Division,G21,KY,KY-01,KY-01-2015,0.106076065,13.11557841,2.415234158,1.565686254,40451,6.847795846,18.15132316,93.15220415,81710,216959,299001,27.33,72.56,0,0,0,0
24,5,G2405,2015,Maryland,South Region,South Atlantic Division,G24,MD,MD-05,MD-05-2015,2.43385062,31.34261338,25.27990572,4.137392662,98375,45.03352892,5.148440436,54.96647108,242989,105931,360634,67.38,29.37,0,0,0,0
22,1,G2201,2015,Louisiana,South Region,West South Central Division,G22,LA,LA-01,LA-01-2015,1.577060932,24.83595801,6.871609403,6.428284452,54023,22.37818651,13.17657498,77.62181349,63785,243645,326788,19.52,74.56,0,0,0,0
36,24,G3624,2015,New York,Northeast Region,Middle Atlantic Division,G36,NY,NY-24,NY-24-2015,1.062498691,26.7246388,2.662071013,3.084551858,53309,11.11580231,11.25199539,88.88419769,110550,150330,315429,35.05,47.66,0,0,0,0
45,5,G4505,2015,South Carolina,South Region,South Atlantic Division,G45,SC,SC-05,SC-05-2015,0.019669552,15.53372877,25.86121105,2.48604412,40522,32.30628122,18.92384233,67.69371878,105772,161669,273006,38.74,59.22,0,0,0,0
15,1,G1501,2015,Hawaii,West Region,Pacific Division,G15,HI,HI-01,HI-01-2015,48.95115682,32.25265236,0.802559293,6.822272284,75231,84.42762228,7.033788496,15.57237772,145417,45958,213531,68.1,21.52,1,0,0,0
48,6,G4806,2015,Texas,South Region,West South Central Division,G48,TX,TX-06,TX-06-2015,3.554517977,25.80554274,17.13267119,22.44946085,52068,50.0397171,14.79073634,49.9602829,106667,159444,273296,39.03,58.34,0,0,0,0
9,5,G0905,2015,Connecticut,Northeast Region,New England Division,G09,CT,CT-05,CT-05-2015,2.171174764,33.34737155,2.074760416,7.462206775,72574.5,15.72765886,6.533600772,84.27234114,163499,124900,309082,52.9,40.41,0,0,0,0
17,14,G1714,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-14,IL-14-2015,0.769405741,25.39908037,0.829689497,8.718459975,65274,14.80614184,8.487144605,85.19385816,137589,200508,338097,40.7,59.3,0,0,0,0
17,15,G1715,2015,Illinois,Midwest Region,East North Central Division,G17,IL,IL-15,IL-15-2015,0.201787259,15.58084772,0.550332493,1.636363636,44483,4.737516005,15.03303965,95.26248399,0,274554,274554,0,100,0,0,1,0
13,9,G1309,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-09,GA-09-2015,0.592062559,17.85831163,4.510986639,7.012750168,44812.5,17.8616342,16.84536658,82.1383658,0,256535,256535,0,100,0,0,1,0
23,1,G2301,2015,Maine,Northeast Region,New England Division,G23,ME,ME-01,ME-01-2015,0.60362173,31.26213592,0.330578512,1.268115942,55795,4.538904899,10.44998141,95.4610951,227546,164569,406942,55.92,40.44,1,0,0,0
23,2,G2302,2015,Maine,Northeast Region,New England Division,G23,ME,ME-02,ME-02-2015,0.280460795,18.76465936,0.282482871,0.960693645,41074.5,4.603014494,16.48033324,95.39698551,159081,192878,364886,43.6,52.86,1,0,0,0
28,1,G2801,2015,Mississippi,South Region,East South Central Division,G28,MS,MS-01,MS-01-2015,0.077272794,15.27348785,24.86901159,1.848290721,36673.5,32.02772935,20.23226915,67.97227065,83947,206455,300423,27.94,68.72,0,0,0,0
47,7,G4707,2015,Tennessee,South Region,East South Central Division,G47,TN,TN-07,TN-07-2015,0.52672598,16.57197021,5.91043071,3.124838252,44122,13.26070801,15.49547092,86.73929199,65226,200407,277513,23.5,72.22,0,0,0,0
55,8,G5508,2015,Wisconsin,Midwest Region,East North Central Division,G55,WI,WI-08,WI-08-2015,0.686611084,19.29181929,0.429184549,2.620919705,53898,7.130756199,9.457737505,92.8692438,135682,227892,363780,37.3,62.65,0,0,0,0
13,6,G1306,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-06,GA-06-2015,6.731801589,60.69796427,9.362610552,6.088280061,88980,31.20236046,6.294442981,68.79763954,124917,201088,326005,38.32,61.68,0,0,0,0
39,10,G3910,2015,Ohio,Midwest Region,East North Central Division,G39,OH,OH-10,OH-10-2015,0.782828777,19.79905502,8.531898621,1.788733931,41898.5,16.95561583,15.01308452,83.04438417,109981,215724,336602,32.67,64.09,0,0,0,0
48,21,G4821,2015,Texas,South Region,West South Central Division,G48,TX,TX-21,TX-21-2015,1.297313797,38.62841148,1.435532728,26.40874685,59031,31.72665293,8.467556374,68.27334707,129765,202967,356031,36.45,57.01,0,0,0,0
6,3,G0603,2015,California,West Region,Pacific Division,G06,CA,CA-03,CA-03-2015,6.950933673,19.39117828,2.097324611,25.41936441,53392,49.67210575,16.17896266,50.32789425,152513,104453,256996,59.34,40.64,0,0,0,0
6,44,G0644,2015,California,West Region,Pacific Division,G06,CA,CA-44,CA-44-2015,1.425178147,7.780429594,10.20766306,69.15400318,45191,97.23267656,22.41893403,2.767323445,178413,0,178413,100,0,0,1,0,0
13,2,G1302,2015,Georgia,South Region,South Atlantic Division,G13,GA,GA-02,GA-02-2015,0.213988462,12.63915364,57.92219264,2.46180706,31464.5,64.403904,29.28820169,35.596096,148543,94056,242599,61.23,38.77,0,0,0,0
