GEOID,totpop_race,wht_pop,blk_pop,amin_pop,asn_pop,hisp_pop,hpi_pop,oth_pop,two_pop,thr_pop,totpop_ed,LessHS,HSGrad,SomeCol,BADeg,GradDeg,totpop_pov,pov_pop,allcit_pop,nat_pop,fbnat_pop,fb_pop,nat_ins,fbnat_ins,fb_ins,wht_pop_pct,blk_pop_pct,amin_pop_pct,asn_pop_pct,hisp_pop_pct,hpi_pop_pct,oth_pop_pct,two_pop_pct,thr_pop_pct,LessHS_pct,HSGrad_pct,SomeCol_pct,BADeg_pct,GradDeg_pct,pov_pop_pct,nat_pct,fbnat_pct,fb_pct,nat_ins_pct,fbnat_ins_pct,fb_ins_pct
47045,37416,29934,4731,182,290,1274,56,5,956,932,25509,4114,9910,3922,2538,1571,36582,6788,36879,36176,386,317,33064,371,68,80.00320718409236,12.644323284156512,0.4864229206756468,0.775069488988668,3.4049604447295274,0.14966859097712207,0.013363267051528759,2.555056660252298,2.4909129784049604,16.127641224665805,38.84903367438943,15.374965698380963,9.949429613077736,6.1586106864243995,18.555573779454377,98.09376609994848,0.8595677756989072,0.8595677756989072,91.39761167624944,96.11398963730569,21.451104100946374
47047,40164,27319,10961,166,269,1086,1,0,362,362,29515,4071,9478,4365,4329,2221,39535,5327,39584,38870,356,358,36369,245,177,68.01862364306344,27.290608505128972,0.4133054476645752,0.669754008564884,2.7039139527935463,0.0024897918534010554,0,0.9013046509311822,0.9013046509311822,13.79298661697442,32.112485177028624,14.78909029307132,14.667118414365577,7.524987294595968,13.474136840773998,98.19624090541633,0.9044058205335489,0.9044058205335489,93.56573192693594,68.82022471910112,49.44134078212291
47049,18213,17579,59,0,100,278,0,0,197,197,13023,2216,5678,1850,1518,563,17752,3649,18034,17828,138,68,16469,129,45,96.51896996650744,0.32394443529347167,0,0.5490583649041894,1.5263822544336463,0,0,1.081644978861253,1.081644978861253,17.01604852952469,43.5997849957767,14.205636182139292,11.656300391614835,4.323120632726715,20.55543037404236,98.85771320838417,0.3770655428634801,0.3770655428634801,92.37715952434374,93.47826086956522,66.17647058823529
47051,41725,36877,1885,18,185,1415,28,105,1372,1052,28554,3569,11426,4228,3310,2640,39508,5696,41376,40135,505,736,36946,335,514,88.38106650689035,4.517675254643499,0.04313960455362493,0.4433792690233673,3.3912522468544037,0.06710605152786099,0.2516476932294788,3.2881965248651888,2.5212702216896345,12.499124465924213,40.015409399733834,14.807032289696714,11.59207116340968,9.245639840302584,14.417333198339577,97.00067672080434,1.7788089713843775,1.7788089713843775,92.05431668120094,66.33663366336634,69.83695652173914
47053,49228,37731,8420,181,149,1339,40,94,1379,1169,33418,4910,13074,5004,4020,2133,48004,7600,48099,47424,237,438,43542,165,178,76.64540505403428,17.10408710489965,0.3676769318274153,0.30267327537173966,2.7199967498171773,0.08125457056959454,0.19094824083854717,2.801251320386772,2.3746648248964006,14.692680591298101,39.12262852355018,14.973966126039858,12.029445209168712,6.3827877191932485,15.83201399883343,98.59664442088193,0.9106218424499469,0.9106218424499469,91.81427125506073,69.62025316455697,40.63926940639269
47055,29285,24637,2831,92,65,741,0,151,777,759,20733,2948,8940,2779,2298,1126,28365,4186,28857,28246,186,425,25623,159,392,84.12839337544818,9.667065050367082,0.3141540037561892,0.22195663308861194,2.5303056172101757,0,0.5156223322520062,2.6532354447669455,2.5917705309885606,14.218878117011528,43.119664303284615,13.403752471904692,11.08377948198524,5.430955481599383,14.757623832187555,97.88266278545933,1.4727795682156841,1.4727795682156841,90.71372937761099,85.48387096774194,92.23529411764706
47057,23101,21703,104,71,64,772,0,0,476,298,16634,3553,7126,2372,1225,549,22909,4146,22958,22369,133,456,20467,133,75,93.94831392580407,0.4501969611705121,0.30734600233756115,0.2770442837972382,3.3418466733041856,0,0,2.0605168607419593,1.2899874464308905,21.359865336058675,42.83996633401467,14.259949501022003,7.364434291210774,3.3004689190813994,18.097690863852634,97.4344455091907,1.9862357348201063,1.9862357348201063,91.49716124994411,100,16.447368421052634
47059,68834,64048,1475,176,273,1989,0,15,860,856,49755,7597,20656,6514,5187,3137,66720,11119,67539,66569,354,616,60485,334,350,93.04704070662754,2.1428363889938113,0.2556875962460412,0.39660632826800707,2.8895603916669086,0,0.021791556498242146,1.2493825725658831,1.2435714908330187,15.268817204301074,41.515425585368305,13.092151542558536,10.42508290624058,6.304893980504472,16.665167865707435,98.56379277158382,0.9120656213447046,0.9120656213447046,90.8606107948144,94.35028248587571,56.81818181818182
47061,13344,11595,96,131,26,167,0,8,1321,1321,9408,2412,3829,958,578,662,13124,2977,13169,13106,17,46,11202,17,25,86.89298561151078,0.7194244604316548,0.9817146282973621,0.19484412470023982,1.2514988009592327,0,0.05995203836930455,9.899580335731414,9.899580335731414,25.637755102040817,40.69940476190476,10.1828231292517,6.1437074829931975,7.036564625850341,22.68363303870771,99.52160376642114,0.3493051864226593,0.3493051864226593,85.4723027620937,100,54.347826086956516
47063,64132,52249,2383,190,554,7508,186,36,1056,996,43898,8208,16947,6142,4685,2692,62565,10828,63301,59452,733,3116,54726,643,897,81.4710285037111,3.715773716709287,0.29626395559159235,0.8638433231460114,11.70710409779829,0.2900268196844009,0.05613422316472276,1.6466038794985343,1.553046840890663,18.69789056449041,38.60540343523623,13.991525809831884,10.672467993986059,6.13239783133628,17.30680092703588,93.9195273376408,4.92251307246331,4.92251307246331,92.05073000067281,87.72169167803547,28.78690629011553
47065,360919,256573,68280,676,7325,20391,142,647,7108,6662,253874,26708,68323,37974,52521,29171,350250,44952,356815,337871,7662,11282,312435,6737,6374,71.08880385903763,18.91837226635339,0.1872996434102943,2.0295412544088838,5.649744125413181,0.0393440079352985,0.179264599536184,1.969416960592266,1.8458435272180183,10.520179301543285,26.912169028730787,14.957813718616322,20.687821517760778,11.490345604512475,12.83426124197002,94.69080616005493,3.1618625898574892,3.1618625898574892,92.47168297959873,87.92743409031584,56.49707498670449
47067,6587,6371,33,3,39,105,0,6,35,25,4743,1084,2001,483,228,305,6349,1814,6417,6351,39,27,5688,39,0,96.72081372400181,0.5009867921663883,0.04554425383330803,0.5920752998330044,1.5940488841657812,0,0.09108850766661605,0.5313496280552604,0.3795354486109003,22.854733291165928,42.188488298545224,10.183428209993675,4.80708412397217,6.430529200927683,28.57142857142857,98.97148200093501,0.42075736325385693,0.42075736325385693,89.56069910250353,100,0
47069,25443,13794,10630,78,187,447,0,5,329,275,18221,3709,8523,1935,1339,700,21443,3816,21590,21418,106,66,19257,106,64,54.215304798962386,41.77966434775773,0.306567621742719,0.7349762213575443,1.7568682938332743,0,0.01965177062453327,1.2930865070942892,1.0808473843493298,20.355633609571374,46.77569837001263,10.619614730256298,7.348663629877613,3.84172109104879,17.7960173483188,99.20333487725799,0.30569708198239925,0.30569708198239925,89.91035577551592,100,96.96969696969697
47071,25715,23604,1001,51,119,657,0,10,308,238,18560,3428,7816,2339,1893,892,25253,5075,25278,24882,187,209,22331,53,11,91.79078358934474,3.8926696480653313,0.1983278242271048,0.46276492319657786,2.5549290297491734,0,0.038887808671981335,1.197744507097025,0.9255298463931557,18.469827586206897,42.11206896551724,12.602370689655174,10.199353448275863,4.806034482758621,20.096622183502948,98.43342036553526,0.8268059181897303,0.8268059181897303,89.74760871312596,28.342245989304814,5.263157894736842
47073,56611,53811,747,99,293,878,41,6,766,706,40950,6395,17506,6310,3783,1830,55648,10621,55941,55371,233,337,50393,233,314,95.05396477716344,1.3195315398067513,0.17487767395029233,0.5175672572468248,1.5509353305894613,0.07242408719153522,0.010598646906078323,1.3530939216759994,1.247107452615216,15.616605616605616,42.74969474969475,15.40903540903541,9.238095238095239,4.468864468864469,19.086040828062103,98.98106934091275,0.6024204072147441,0.6024204072147441,91.00973433746907,100,93.17507418397626
47075,17623,7754,8950,0,8,762,5,8,136,136,12196,2197,5735,1419,729,617,17374,3267,17395,16794,215,386,15183,175,119,43.999319071667706,50.78590478352153,0,0.04539522215286841,4.323894910060716,0.028372013845542755,0.04539522215286841,0.771718776598763,0.771718776598763,18.014102984585108,47.023614299770415,11.634962282715644,5.9773696293866845,5.059035749426041,18.803959940140437,96.54498419085944,2.219028456453004,2.219028456453004,90.40728831725616,81.3953488372093,30.82901554404145
47077,27977,24452,2192,0,35,678,22,13,585,585,19449,3358,8226,2639,1936,859,27521,5183,27599,27288,22,289,25068,21,121,87.40036458519498,7.8350073274475465,0,0.12510276298387962,2.4234192372305823,0.07863602244701004,0.046466740536869576,2.091003324159131,2.091003324159131,17.265669186076405,42.29523368810736,13.56882101907553,9.954239292508612,4.4166795207979845,18.83289124668435,98.8731475778108,1.047139389108301,1.047139389108301,91.86455584872472,95.45454545454545,41.86851211072664
47079,32284,28185,2637,84,127,839,0,0,412,412,23380,3285,10658,2893,2180,1678,31720,6382,31794,31460,204,130,28705,189,67,87.30330814025523,8.168132821211746,0.26019080659150046,0.3933837194895304,2.5988105563127246,0,0,1.276173956139264,1.276173956139264,14.050470487596236,45.58597091531224,12.37382378100941,9.32420872540633,7.177074422583404,20.119798234552334,98.94948732465245,0.40888217902748947,0.40888217902748947,91.24284806102987,92.64705882352942,51.53846153846153
47081,24813,22430,1299,59,94,611,7,0,313,313,17463,3745,7739,1700,1316,588,23000,4308,23094,22871,119,104,20937,119,64,90.39616330149518,5.235158989239511,0.23777858380687544,0.37883367589569983,2.4624188933220488,0.02821101841776488,0,1.2614355378229154,1.2614355378229154,21.445341579339175,44.316555002004236,9.734868006642616,7.535933115730402,3.367119051709328,18.730434782608697,99.03438122456049,0.4503334199359141,0.4503334199359141,91.5438765248568,100,61.53846153846154
47083,8164,7511,441,60,14,31,16,0,91,91,5754,1311,2711,584,482,266,7882,1321,7955,7903,24,28,7163,24,9,92.0014698677119,5.4017638412542865,0.7349338559529642,0.17148456638902498,0.37971582557569816,0.19598236158745713,0,1.1146496815286624,1.1146496815286624,22.78415015641293,47.11505039972193,10.149461244351755,8.3767813694821,4.622871046228711,16.75970565846232,99.3463230672533,0.35197988686360776,0.35197988686360776,90.63646716436796,100,32.142857142857146
47085,18435,17046,380,142,129,455,7,0,292,260,13041,1967,6316,1441,1079,782,17963,2806,18211,17989,115,107,16741,36,32,92.46541903986981,2.0612964469758612,0.7702739354488743,0.6997558991049634,2.4681312720368864,0.03797125033902902,0,1.583943585570925,1.4103607268782208,15.083199141170155,48.431868721723795,11.04976612222989,8.273905375354651,5.996472663139329,15.620998719590268,98.78095656471363,0.5875569710614463,0.5875569710614463,93.0624270387459,31.30434782608696,29.906542056074763
47087,11682,11135,37,18,5,244,0,10,233,233,8699,1899,3878,1163,657,304,11442,2196,11469,11345,50,74,10139,20,24,95.3175826057182,0.3167265879130286,0.15408320493066258,0.042800890258517375,2.088683444615648,0,0.08560178051703475,1.9945214860469098,1.9945214860469098,21.830095413265894,44.579836762846305,13.369352799172319,7.552592251982987,3.494654557995172,19.192448872574726,98.91882465777313,0.6452175429418432,0.6452175429418432,89.36976641692375,40,32.432432432432435
47089,53679,49508,910,69,336,1928,14,0,924,904,37994,5570,14851,5316,3787,2578,51534,6822,52725,51358,301,1066,46593,281,493,92.22973602339835,1.695262579407217,0.12854188788911866,0.6259431062426647,3.591721157249576,0.026080962760111032,0,1.721343542167328,1.684085023938598,14.660209506764227,39.087750697478555,13.991682897299572,9.967363267884403,6.785281886613675,13.23786238211666,97.40730203888099,2.0218112849691794,2.0218112849691794,90.72199073172631,93.35548172757476,46.24765478424015
47091,17753,16385,613,90,85,361,0,6,218,208,13494,2729,5607,1931,1044,519,15658,3892,15777,15448,49,280,13787,41,162,92.29426012504929,3.4529375316847855,0.5069565707204416,0.47879231679152817,2.033459133667549,0,0.03379710471469611,1.2279614713006253,1.1716329634427984,20.223803171780048,41.551800800355714,14.310063732029048,7.73677189862161,3.8461538461538463,24.85630348703538,97.91468593522215,1.774735374279014,1.774735374279014,89.24779906784049,83.6734693877551,57.85714285714286
47093,461104,379329,39908,1069,10094,19707,191,1008,10040,9556,308366,25548,77939,44024,69085,47001,450053,65448,457097,434393,9840,12864,404708,8791,7821,82.26538915298934,8.654880460807107,0.23183490058641867,2.189094000485791,4.273873139248412,0.0414223255491169,0.21860578090842847,2.1773829765085533,2.0724175023422045,8.284960079905048,25.274835747131657,14.27654151235869,22.40357237827776,15.241952744465992,14.542287241724864,95.03300174798784,2.8142823076939907,2.8142823076939907,93.16632634503779,89.33943089430895,60.79757462686567
47095,7401,4935,2100,10,18,172,0,21,159,131,5638,1526,2433,444,346,183,4603,1315,4603,4569,25,9,4048,25,9,66.68017835427645,28.37454398054317,0.1351168760978246,0.24321037697608433,2.3240102688825837,0,0.2837454398054317,2.1483583299554114,1.7700310768815026,27.066335579992906,43.15360056757716,7.875133025895707,6.136927988648457,3.245831855267826,28.568325005431237,99.26135129263524,0.1955246578318488,0.1955246578318488,88.59706719194573,100,100
47097,25989,15757,8769,218,67,661,0,14,510,496,17752,4069,8064,1874,841,624,23106,4888,23153,22747,220,186,20674,160,51,60.62949709492478,33.741198199238134,0.8388164223325253,0.2578013775058679,2.5433837392743084,0,0.05386894455346493,1.9623686944476508,1.908499749894186,22.92136097341145,45.42586750788644,10.556557007661109,4.737494366831906,3.515096890491212,21.154678438500824,98.24644754459464,0.8033516175009717,0.8033516175009717,90.88671033542884,72.72727272727273,27.419354838709676
47099,43390,40462,724,147,226,969,77,192,593,593,29194,4850,12938,3969,2520,1655,42771,7250,42913,42442,224,247,37147,160,121,93.25190135976031,1.6685872320811246,0.3387877391103941,0.5208573404010141,2.2332334639317817,0.17746024429592072,0.44249827149112697,1.3666743489283244,1.3666743489283244,16.613002671781874,44.31732547783791,13.595259299856135,8.631910666575324,5.668973076659587,16.950737649341843,98.90243049891642,0.5755831566192063,0.5755831566192063,87.52415060553226,71.42857142857143,48.987854251012145
47101,12027,11223,219,0,164,276,0,7,138,138,8471,1326,3600,1372,561,321,11787,2295,11841,11639,97,105,10417,97,105,93.31504115739587,1.8209029683212772,0,1.3635985698844266,2.2948366176103763,0,0.058202377982871874,1.1474183088051881,1.1474183088051881,15.653405737221107,42.497934128202104,16.19643489552591,6.622594734978161,3.789399126431354,19.47060320692288,98.29406300143569,0.8867494299467951,0.8867494299467951,89.50081622132485,100,100
47103,33924,29456,2405,70,183,1192,0,0,618,618,23775,3926,9639,3204,2861,1511,33361,4919,33573,32893,157,523,30391,150,204,86.82938332743781,7.089376252800378,0.20634359155759932,0.5394411036434382,3.5137365876665485,0,0,1.8217191368942343,1.8217191368942343,16.513144058885384,40.542586750788644,13.476340694006309,12.033648790746582,6.355415352260778,14.744761847666437,97.97456289280076,1.5577994221547078,1.5577994221547078,92.39351837777035,95.54140127388536,39.0057361376673
47105,52340,45899,482,70,375,4595,0,44,895,855,38291,5290,12394,5158,6406,3720,51857,5845,51966,48178,1360,2428,44063,1328,1224,87.6939243408483,0.9209017959495606,0.13374092472296523,0.7164692395873138,8.779136415743217,0,0.08406572411157814,1.7099732518150552,1.6335498662590753,13.815256848867879,32.36791935441749,13.470528322582332,16.72977984382753,9.715076649865503,11.271380912895076,92.71061848131471,4.672285725281915,4.672285725281915,91.45875710905392,97.6470588235294,50.41186161449753
47107,53053,47330,1923,205,415,2130,37,16,997,997,37514,5821,15142,5557,4101,1980,51553,9937,52219,50749,489,981,45805,469,430,89.2126741183345,3.6246772095828703,0.3864060467834053,0.7822366312932351,4.0148530714568444,0.06974157917554144,0.030158520724558463,1.8792528226490492,1.8792528226490492,15.516873700485151,40.36359759023298,14.813136429066482,10.931918750333208,5.2780295356400275,19.27530890539833,97.18493268733603,1.8786265535533044,1.8786265535533044,90.25793611696781,95.91002044989774,43.83282364933741
47109,25844,23210,1427,49,54,545,0,13,546,546,18185,3161,8262,2360,1375,922,25391,4783,25506,25264,142,100,22602,98,55,89.80807924469897,5.521591084971367,0.18959913326110509,0.2089459835938709,2.1088066862714747,0,0.05030181086519115,2.112676056338028,2.112676056338028,17.382458069837778,45.43304921638713,12.977728897442947,7.561176794061039,5.070112730272203,18.837383324800125,99.0512036383596,0.3920646122480985,0.3920646122480985,89.4632678910703,69.01408450704226,55.00000000000001
47111,23842,21903,44,102,113,1231,37,0,432,392,16032,3160,7321,2152,937,721,23440,4054,23460,22879,108,473,20709,84,91,91.86729301233117,0.18454827615132957,0.4278164583508095,0.47395352738864194,5.163157453233789,0.15518832312725442,0,1.8119285294857814,1.6441573693482088,19.710578842315368,45.66492015968064,13.42315369261477,5.844560878243513,4.497255489021956,17.295221843003414,97.52344416027282,2.0161977834612106,2.0161977834612106,90.51531972551248,77.77777777777779,19.23890063424947
47113,97625,54430,36091,104,1054,3765,0,333,1856,1840,65067,7248,22960,9161,10416,6262,93931,17412,96293,93334,1377,1582,85799,1230,375,55.754161331626115,36.96901408450704,0.10653008962868118,1.079641485275288,3.8565941101152372,0,0.341101152368758,1.9011523687580028,1.884763124199744,11.13928719627461,35.28670447385004,14.07933360997126,16.00811471252709,9.623926106935928,18.53701121035654,96.92708711952062,1.6429023916587915,1.6429023916587915,91.92684337969015,89.32461873638344,23.70417193426043
47115,28538,26174,734,11,128,517,0,18,956,956,20348,3759,7867,3157,1739,863,28181,4332,28247,27978,104,165,25766,78,107,91.71630808045414,2.5720092508234633,0.03854509776438433,0.4485247739855631,1.8116195949260634,0,0.06307379634171982,3.3499194057046746,3.3499194057046746,18.473560055042267,38.66227639080007,15.515038333005702,8.54629447611559,4.241203066640456,15.37205918881516,99.04768647998019,0.5841328282649485,0.5841328282649485,92.09378797626707,75,64.84848484848484
47117,32965,27973,2491,0,106,1778,0,220,412,382,22727,3314,9408,3598,2337,997,32476,4531,32607,31681,133,793,29640,85,428,84.85666616107993,7.556499317457909,0,0.32155316244501747,5.393599271955104,0,0.6673744880934325,1.2498104049749734,1.1588047929622325,14.581774981299775,41.39569674836098,15.831389976679718,10.282923395080742,4.386852642231707,13.95184135977337,97.1601189928543,2.4319931303094426,2.4319931303094426,93.55765285186705,63.90977443609023,53.97225725094577
47119,91976,72928,10553,129,866,5354,12,184,1950,1950,63595,6262,22713,10876,9891,4765,90689,9146,90866,87635,1454,1777,81110,1100,760,79.29024963033835,11.473645298773594,0.14025397929894753,0.9415499695572758,5.821083760981126,0.013046881795250934,0.200052187527181,2.120118291728277,2.120118291728277,9.84668606022486,35.71507193961789,17.101973425583772,15.553109521188773,7.492727415677333,10.085015823308229,96.44421455770035,1.9556269671824444,1.9556269671824444,92.55434472528098,75.65337001375516,42.76871131119865
47121,12104,11390,230,26,26,255,0,0,185,169,8808,1424,3999,1352,522,340,11848,2006,11997,11744,247,6,10501,247,6,94.10112359550563,1.9001982815598149,0.21480502313284866,0.21480502313284866,2.106741573033708,0,0,1.5284203569068078,1.3962326503635163,16.167120799273388,45.40190735694823,15.349682107175294,5.926430517711172,3.860127157129882,16.931127616475354,97.89113945152955,0.05001250312578145,0.05001250312578145,89.41587193460491,100,100
47123,46064,41940,920,274,185,2029,0,0,733,699,32568,5720,13530,4407,2903,1470,45178,8326,45514,44422,682,410,40488,583,245,91.04723862452241,1.9972212573810348,0.5948245918721778,0.40161514414727334,4.404741229593609,0,0,1.591264327891629,1.5174539770753734,17.563252272169,41.54384672070744,13.53168754605748,8.913657577990666,4.513633014001474,18.42932400726017,97.60073823438941,0.90082172518346,0.90082172518346,91.14402773400568,85.48387096774194,59.756097560975604
47125,200180,126782,38611,913,4289,20036,745,885,8094,7744,123893,8766,35273,21677,23368,11904,195756,26060,185802,176548,5375,3879,163273,5069,2587,63.33399940053951,19.288140673393944,0.4560895194325108,2.142571685483065,10.008991907283445,0.3721650514536917,0.44210210810270756,4.04336097512239,3.86851833349985,7.075460276206082,28.470535058477882,17.496549441857088,18.86143688505404,9.608291025320236,13.312491060299555,95.01942928493773,2.08770626796267,2.08770626796267,92.48079842309174,94.30697674418604,66.69244650683166
47127,6378,5905,140,105,153,14,0,0,68,54,4590,649,1832,592,691,350,6289,484,6282,6173,16,93,5575,16,93,92.58388209470053,2.1950454687989964,1.6462841015992473,2.398871119473189,0.21950454687989968,0,0,1.066164941988084,0.8466603951081844,14.139433551198257,39.91285403050109,12.89760348583878,15.05446623093682,7.625272331154684,7.69597710287804,98.26488379496976,1.4804202483285578,1.4804202483285578,90.31265187105136,100,100
47129,21545,19833,1226,80,11,287,0,0,108,108,15570,3074,7546,2063,910,552,18539,4232,18692,18581,74,37,16721,36,32,92.05384079832908,5.690415409607798,0.3713158505453702,0.051055929449988394,1.3320956138315154,0,0,0.5012763982362497,0.5012763982362497,19.743095696852922,48.46499678869621,13.249839434810534,5.844572896596018,3.5452793834296727,22.827552726684285,99.40616306441258,0.1979456451958057,0.1979456451958057,89.98977450083419,48.64864864864865,86.48648648648648
47131,30365,25171,3108,73,116,1339,7,27,524,524,21277,3507,9526,2568,2185,1076,29766,6267,29908,29319,197,392,26748,168,212,82.89478017454306,10.235468466985017,0.2404083648937922,0.38201877161205333,4.409682199901202,0.02305285690762391,0.08891816235797793,1.7256710027992757,1.7256710027992757,16.482586830850213,44.771349344362456,12.069370681957043,10.269304883207218,5.057103915025615,21.0542229389236,98.03062725692122,1.3106861040524274,1.3106861040524274,91.23094239230534,85.27918781725889,54.08163265306123
47133,22068,21208,144,14,99,327,92,6,178,178,15511,3003,7242,1621,1237,748,21731,3736,21775,21475,196,104,19643,196,69,96.10295450425956,0.6525285481239804,0.06344027551205365,0.4486133768352365,1.481783578031539,0.41689323907920967,0.02718868950516585,0.8065977886532535,0.8065977886532535,19.36045387144607,46.68944619947134,10.450647927277416,7.974985494165431,4.822384114499387,17.192029819152364,98.62227324913893,0.47761194029850745,0.47761194029850745,91.46915017462165,100,66.34615384615384
47135,7962,7314,218,12,178,108,0,0,132,132,5571,1401,2144,648,354,284,7791,2099,7804,7708,53,43,6496,44,7,91.8613413715147,2.7380055262496863,0.15071590052750566,2.2356191911580003,1.3564431047475507,0,0,1.6578749058025624,1.6578749058025624,25.14808831448573,38.48501166756417,11.631663974151857,6.354334948842219,5.097828038054209,26.941342574765752,98.76986160943106,0.5509994874423373,0.5509994874423373,84.27607680332122,83.01886792452831,16.27906976744186
47137,5079,5049,9,0,0,19,0,0,2,2,3888,996,1487,581,213,153,5002,1001,4999,4976,14,9,4785,14,0,99.40933254577673,0.1772002362669817,0,0,0.3740893876747391,0,0,0.039377830281551486,0.039377830281551486,25.617283950617285,38.24588477366255,14.943415637860083,5.478395061728395,3.935185185185185,20.011995201919234,99.53990798159631,0.18003600720144028,0.18003600720144028,96.16157556270096,100,0
47139,16814,15939,56,49,17,353,0,47,353,353,12288,2161,4847,2049,866,591,16494,2473,16562,16367,101,94,14645,27,40,94.79600333055787,0.33305578684429643,0.29142381348875934,0.10110622100630427,2.099440942072083,0,0.27952896395860594,2.099440942072083,2.099440942072083,17.586263020833336,39.44498697916667,16.6748046875,7.047526041666667,4.8095703125,14.993330908209046,98.82260596546311,0.56756430382804,0.56756430382804,89.47882935174437,26.732673267326735,42.5531914893617
47141,77447,68481,1673,267,971,4838,0,72,1145,1145,50110,6727,18315,5112,8169,5082,74114,14041,76513,72955,1115,2443,67745,938,1465,88.4230506023474,2.160186966570687,0.34475189484421603,1.2537606363061191,6.246852686353248,0,0.09296680310405826,1.4784304104742598,1.4784304104742598,13.424466174416283,36.54959090001996,10.201556575533825,16.302135302334865,10.141688285771302,18.9451385703106,95.34980983623697,3.1929214643263237,3.1929214643263237,92.85861147282571,84.12556053811659,59.9672533769955
47143,32719,29620,741,39,156,1620,0,0,547,539,22111,4250,8137,2933,2381,1364,31711,6122,32372,31525,198,649,28877,104,290,90.52843913322535,2.2647391423943275,0.1191967969681225,0.47678718787249,4.951251566368165,0,0,1.6718114856811028,1.647360860662001,19.22120211659355,36.80068744064041,13.26489077834562,10.768395821084528,6.168875220478495,19.30560373372016,97.38354133201533,2.004818979364883,2.004818979364883,91.60031720856463,52.52525252525253,44.684129429892145
47145,53075,49220,1227,208,399,980,19,28,1024,964,39144,4343,14192,7016,4662,3073,52262,7237,52392,51360,659,373,47426,609,268,92.73669335845501,2.311822892133773,0.3918982571832313,0.7517663683466793,1.8464437117286858,0.03579839849269901,0.0527555346208196,1.929345266132831,1.8162976919453604,11.094931534845697,36.25587574085428,17.923564275495607,11.909871244635193,7.850500715307581,13.847537407676706,98.03023362345397,0.7119407543136357,0.7119407543136357,92.34034267912773,92.41274658573596,71.84986595174263
47147,70280,58516,5056,165,391,4873,42,67,1188,1152,47850,6142,18221,7671,6612,2776,69256,7983,69307,66588,653,2066,62016,585,748,83.2612407512806,7.194080819578827,0.23477518497438815,0.5563460443938532,6.933693796243596,0.0597609561752988,0.09533295389869095,1.6903813318155947,1.6391576550939102,12.83594566353187,38.07941483803553,16.031347962382444,13.818181818181818,5.801462904911181,11.526799122097724,96.07687535169607,2.9809398762029806,2.9809398762029806,93.13389799963957,89.58652373660031,36.205227492739596
47149,315815,223482,45871,710,10689,25329,61,328,9924,8766,198337,16308,55158,30002,44219,19719,310239,34439,313400,290117,10057,13226,270836,8963,6796,70.76357994395454,14.52464259139053,0.22481516077450409,3.3845764134065828,8.020201700362554,0.019315105362316547,0.1038582714563906,3.1423459936988425,2.7756756328863417,8.222368998220201,27.810242163590253,15.126779168788476,22.29488194335903,9.942169136368907,11.100796482711715,92.57083599234205,4.220165922144225,4.220165922144225,93.35406060313598,89.1220045739286,51.38363828822017
47151,21969,21341,126,68,2,212,0,2,252,184,14961,3025,6627,1845,851,525,21436,4687,21638,21569,39,30,19319,39,20,97.14142655560107,0.5735354362965998,0.3095270608584824,0.009103737084073011,0.9649961309117393,0,0.009103737084073011,1.1470708725931995,0.837543811734717,20.21923668203997,44.29516743533186,12.332063364748345,5.688122451707773,3.5091237216763584,21.865086769919763,99.68111655421018,0.138644976430354,0.138644976430354,89.56836200101999,100,66.66666666666666
47153,14816,13857,33,16,0,525,0,10,375,375,10733,1978,4197,1461,1026,593,14560,2874,14579,14278,38,263,12802,38,53,93.527267818574515,0.22273218142548598,0.10799136069114472,0,3.5434665226781856,0,0.06749460043196544,2.5310475161987043,2.5310475161987043,18.42914376222864,39.103698872635796,13.612223982111246,9.559303083946705,5.525016304854188,19.73901098901099,97.93538651485014,1.803964606625969,1.803964606625969,89.662417705561,100,20.15209125475285
47155,97068,87347,877,380,759,5818,19,29,1988,1690,69559,10436,25899,10524,8241,3888,95585,13078,96046,91118,1222,3706,79195,1043,1151,89.98537108006758,0.9034903366711996,0.3914781390365517,0.7819260724440598,5.993736349775415,0.019573906951827584,0.029875963242263156,2.0480487905385916,1.7410475130836114,15.0030909012493,37.23314021190644,15.129602208197356,11.847496369988068,5.589499561523311,13.682063085212114,94.86912521083647,3.8585677696103953,3.8585677696103953,86.91476985886433,85.3518821603928,31.057744198596872
47157,936374,334839,500339,1010,24494,59571,217,1884,14527,13513,612601,70992,168598,73031,115885,77766,918303,177675,923664,862667,22283,38714,779106,19300,18743,35.759109073938404,53.433670734129734,0.10786288384769334,2.6158351257083172,6.361881043258356,0.023174500787078667,0.20120165660302403,1.5514100135202387,1.4431199499345346,11.588619672511145,27.521665815106406,11.921462746551182,18.916880644987522,12.694396515839838,19.34818899644235,93.39619168875262,4.191350967451368,4.191350967451368,90.31364361914852,86.61311313557421,48.41401043550137
47159,19740,18279,394,106,74,537,0,62,300,276,13626,2008,6340,2050,1239,726,19481,3482,19546,19195,118,233,17792,111,165,92.598784194528875,1.9959473150962512,0.5369807497467072,0.3748733535967579,2.7203647416413372,0,0.3140830800405268,1.5197568389057752,1.3981762917933132,14.736533098488183,46.52869514164098,15.044767356524291,9.09291061206517,5.328049317481286,17.873825778964118,98.20423616085132,1.1920597564719124,1.1920597564719124,92.69080489710862,94.0677966101695,70.81545064377683
